,x,y,id,t,tau
0,0.9097417444251648,-0.19343690027730226,0,0,1
1,0.36219095744382823,0.1880785818267927,1,0,1
2,0.4872283398485783,0.459794895866421,2,0,1
3,0.9225360021338139,0.32713559735345205,3,0,0
4,-0.4226291388752959,0.830910085748137,4,0,0
5,-0.3802985566646773,-0.3025535007636392,5,0,1
6,-0.4416452574483261,-0.6833822378089468,6,0,1
7,-0.23372130019663792,0.6114775037895551,7,0,0
8,-0.35477077365000603,0.2953316116130445,8,0,1
9,-0.4559623317275154,0.6794027131419256,9,0,0
10,0.791936824288751,0.26676156588349065,10,0,0
11,0.45248718717607894,0.5823903077882692,11,0,1
12,0.08822235607353267,0.42556521462950586,12,0,2
13,0.42341091397080494,0.3127402673470737,13,0,2
14,-0.6681048881791949,0.13061787428518418,14,0,1
15,-0.41942090402849247,-0.6764567401678641,15,0,2
16,0.02938385450152721,0.43264001919385464,16,0,2
17,0.13727698114970108,0.8444349106469968,17,0,2
18,0.8026004939250522,-0.04933293074431969,18,0,1
19,-0.6087998429943597,-0.010396324635156148,19,0,2
20,-0.5385441127984714,0.11822146222824947,20,0,2
21,0.5681299483935243,-0.033289160809286636,21,0,1
22,0.7485504822299943,-0.27618626121406936,22,0,2
23,0.6065718338694485,-0.44852535174182967,23,0,1
24,-0.8710805923980065,-0.21171742309152514,24,0,1
25,-0.131224205848009,-0.5698223753646301,25,0,2
26,-0.29623955673293834,-0.5234778089242579,26,0,1
27,0.6416518869106013,-0.1433715671716166,27,0,1
28,0.5572740778801168,-0.7546693137850643,28,0,0
29,-0.24019322734675383,0.6843197320979262,29,0,1
30,-0.3953308916873927,-0.8463918560478151,30,0,0
31,-0.3375443300973691,0.5592415016998795,31,0,2
32,0.08939055087628738,-0.6951943419747203,32,0,1
33,0.3790778320729582,0.4720263380717352,33,0,0
34,0.20479620516238864,-0.6509334566160936,34,0,1
35,0.1474979761587265,0.3595326515303027,35,0,2
36,-0.6782778472780198,0.3430057679201853,36,0,0
37,-0.46032658933774157,-0.20317965059411322,37,0,1
38,0.0897185726620597,-0.9464049519227152,38,0,0
39,-0.23204481697581247,-0.3825272687674254,39,0,2
40,-0.841467596108099,0.3348201668570558,40,0,1
41,-0.7664450621527263,-0.3104361635639529,41,0,2
42,-0.04300215205361116,0.8250847340776146,42,0,0
43,0.37913726874484177,-0.5221928062782948,43,0,1
44,0.3809018356790776,0.8280140421551829,44,0,0
45,-0.6777591687605015,0.4141948910665619,45,0,0
46,-0.25879445848640675,-0.8630280889704514,46,0,1
47,0.21840774932220375,0.7560280610056478,47,0,2
48,-0.5047538049622368,-0.4440546361757647,48,0,0
49,0.1499569625686081,0.6326508169775702,49,0,2
50,0.08832264127707111,-0.20097172594186277,50,0,2
51,0.5406678123844453,-0.6607435005550787,51,0,0
52,-0.46729797375174226,-0.1814717587264716,52,0,1
53,0.5047025199968711,-0.36012817558139065,53,0,2
54,0.8955847604500009,0.07000199252237442,54,0,1
55,0.006947267137227083,-0.5451219207085577,55,0,2
56,-0.14368905130996174,-0.7490343611596487,56,0,1
57,0.7913900844183203,0.09107166455335967,57,0,0
58,-0.15562467124929763,-0.0238013675713308,58,0,2
59,0.43771496537457916,0.6185727387715855,59,0,1
60,0.08903073029027349,-0.0522118595876686,60,0,2
61,0.5833991720732608,0.6226972740674034,61,0,1
62,-0.625973376700259,-0.40642207346008635,62,0,0
63,0.2495011789282253,0.10463841586295479,63,0,2
64,0.4858540543090894,0.05754294464449916,64,0,0
65,0.09274147705141898,-0.03541558432740435,65,0,1
66,-0.017354250039997455,0.2252003570926194,66,0,2
67,-0.6784335047975625,0.6725535860481706,67,0,0
68,0.6817191560585976,-0.12521855298993495,68,0,1
69,-0.42440875987574883,-0.4091160852079318,69,0,1
70,-0.9039047640080385,0.22236884285868025,70,0,0
71,0.31643284918690406,-0.4637872215637696,71,0,2
72,-0.48529592658877574,0.2249414237627422,72,0,0
73,0.4185069492331054,-0.6712286403128235,73,0,0
74,-0.8870660668464421,0.5608216265813158,74,0,0
75,0.346689450930608,-0.0037193015108381534,75,0,2
