,x,y,id,t,tau
0,-0.46879973438468,-0.7909178934189627,0,3,0
1,0.33755745546120036,-0.7366005440497883,1,3,0
2,0.3837089821803964,-0.5151375127142461,2,3,0
3,-0.437205041591005,0.59141485382208,3,3,0
4,0.6973557390048207,0.6262300275456871,4,3,0
5,-0.35857656005975036,0.3653285316859945,5,3,1
6,-0.3671346213614835,-0.3078254406857751,6,3,1
7,-0.8405278453055993,0.39178109369263464,7,3,0
8,0.2912978661805893,-0.06865804773547343,8,3,1
9,0.5241989185339445,0.14354431559271086,9,3,1
10,0.4515784843621832,-0.21084352982330232,10,3,1
11,0.5962003624446927,-0.5578064123654509,11,3,0
12,0.1579693307587163,-0.6891617899648331,12,3,0
13,0.009061631578731966,0.394449180128613,13,3,1
14,0.46950137383990764,-0.6705764599117274,14,3,0
15,0.2864877921393835,0.14667217470196797,15,3,1
16,0.014017288853539754,-0.9240832810836132,16,3,0
17,-0.426486370532186,-0.16824411662264666,17,3,1
18,0.49088912337981,0.6661969074240351,18,3,0
19,-0.7676709392318432,0.10187055442662346,19,3,0
20,-0.6505759246638592,-0.6435815736720233,20,3,0
21,0.5201952908410599,0.4568506233761114,21,3,0
22,-0.044136548407517774,0.27896440800510097,22,3,1
23,-0.20975771721283967,0.44802159343493314,23,3,1
24,-0.2608468116784214,0.10919010977953798,24,3,1
25,-0.2815430554952275,0.23293541267245324,25,3,1
26,0.6923715450476847,-0.6633680066154933,26,3,0
27,-0.5948656315507842,-0.42180112822872434,27,3,0
28,-0.08687974699052516,-0.09113320333426224,28,3,1
29,-0.2929764338181958,-0.5937996598105365,29,3,0
30,0.6954446348896347,0.3819112023453234,30,3,0
31,-0.4571413866408979,-0.5885770160415842,31,3,0
32,-0.46796796321033257,0.21658907164339877,32,3,1
33,-0.2294425045310715,0.8301300351775762,33,3,0
34,-0.8621585714052589,-0.3461239196717698,34,3,0
35,0.7918443469901668,-0.16878436721894735,35,3,0
36,-0.2703049495412621,-0.4121750174977962,36,3,1
37,0.22118835057656852,0.6824779489895372,37,3,0
38,0.21926231724804907,0.35811160125674657,38,3,1
39,-0.05611022582237798,-0.2694279186421964,39,3,1
40,-0.7542659547520824,-0.524611858545154,40,3,0
41,0.1377008230319624,-0.25622273642526433,41,3,1
42,-0.7658974309119392,-0.15602086043433758,42,3,0
43,-0.455989820250699,0.8426518217260656,43,3,0
44,-0.5689843531912975,0.5218011150281461,44,3,0
45,0.7926200950582151,-0.3282752948991019,45,3,0
46,0.15605723965474674,-0.9460864115650731,46,3,0
47,-0.14986512790498424,-0.8231832512923714,47,3,0
48,-0.15664536766732406,-0.3257210057004125,48,3,1
49,0.5976929946578332,0.8513648568989436,49,3,0
50,0.08502246237913337,-0.4716935953166098,50,3,1
51,-0.4211864669711542,0.10115798902015212,51,3,1
52,-0.011189601308129193,-0.20995666945821073,52,3,1
53,0.36342074281704273,-0.28009334012840215,53,3,1
54,0.06465495745916552,0.2560043411852645,54,3,1
55,-0.2721076553521571,-0.13690915101101278,55,3,1
56,-0.08609937899562703,0.047092907774502125,56,3,1
57,-0.7074474389041857,0.7259880052321841,57,3,0
58,0.02002651211328217,-0.0921779297001214,58,3,1
59,-0.045645364228804816,-0.4472420196830804,59,3,1
60,0.16137270399071446,0.28378416355038466,60,3,1
61,-0.7862241303082972,-0.30955121124670515,61,3,0
62,0.24965954384276529,-0.23153347880227423,62,3,1
63,-0.10043578560401661,0.3906416670803584,63,3,1
64,-1.0,-0.016275722998759644,64,3,0
65,0.9033551828987709,0.23627775812829846,65,3,0
66,-0.506962769250568,0.05524004601767778,66,3,1
67,-0.4183468635868163,-0.0896518163288759,67,3,1
68,0.443253067951803,-0.07693260763797209,68,3,1
69,0.12879690076676906,-0.3837002449068778,69,3,1
70,0.3910165013550373,0.18530455319961717,70,3,1
71,-0.334382994210695,0.024298133657223636,71,3,1
72,0.38805783126779825,0.7971021045041462,72,3,0
73,0.10881052403517506,-0.784135530831659,73,3,0
74,0.3455249554620456,0.36728990060653854,74,3,1
75,0.14378821273403272,0.13374019276281932,75,3,1
76,0.3163620029787151,0.0360552908523118,76,3,1
77,0.38698836137733666,-0.0656356397756835,77,3,1
78,0.6608205218017816,-0.42339969942486844,78,3,0
79,-0.09569099959288976,-0.6887222408835664,79,3,0
80,-0.05137832573600288,0.15508386208011593,80,3,1
81,-0.20364634470479226,0.018474335496078836,81,3,1
82,0.04341696757646708,0.660695123962055,82,3,0
83,0.805273971190291,0.12555380920241635,83,3,0
84,-0.16434001203233295,0.31300798178795486,84,3,1
85,0.8317523048419376,0.5039534251275813,85,3,0
86,-0.2378550203494862,0.6789948293687428,86,3,0
87,-0.2710424088074418,-0.8764436035472185,87,3,0
88,0.10354323866312909,0.04684924380598492,88,3,1
89,0.17145739872049728,0.4289029161128368,89,3,1
90,-0.7011694558656523,0.4501210522780169,90,3,0
91,0.27972727934766684,0.8301147636539584,91,3,0
92,0.17983965598508447,-0.1154856450591561,92,3,1
93,-0.8301715481280876,0.23706465389724848,93,3,0
94,0.25056043218859714,-0.4117890102919898,94,3,1
95,0.0486835396792597,0.8755136738131847,95,3,0
96,-0.06952968989680927,0.9358242080114212,96,3,0
97,0.5187698607294642,0.024295618515076965,97,3,1
98,0.862615927184521,-0.053669932776929316,98,3,0
99,-0.19316465610472022,-0.199166642257472,99,3,1
