,x,y,id,t,tau
56,0.6381102150320923,-0.13483641765805082,56,2,1
57,-0.32472892790761315,-0.7038023076675357,57,2,0
58,0.4259229475093784,-0.19485717100670288,58,2,2
59,-0.14971468217312842,-0.5083201333495097,59,2,1
60,-0.47386164108546763,-0.04819565679902442,60,2,2
61,0.20910185718081864,0.3969466086137269,61,2,1
62,0.8919653126333401,-0.15343981398609935,62,2,0
63,-0.5602627618553935,0.26575545621266383,63,2,2
64,0.6311354776338756,0.4712806094384842,64,2,0
65,0.13322223070890016,-0.6416967572254934,65,2,1
66,-0.3378479832145625,-0.2507794911721569,66,2,2
67,0.4029747180566208,0.47925281257255853,67,2,0
68,-0.48010446987666183,0.3821089276667773,68,2,1
69,-0.4570046452537761,0.5943436296136447,69,2,1
70,0.9395615592276513,0.0637055953722949,70,2,0
71,-0.21326388107145225,0.6176116477933116,71,2,2
72,0.20641461490997567,-0.9016174764844633,72,2,0
73,0.6232302702553155,0.4198284740193478,73,2,0
74,-0.8700957949215863,-0.377612728540096,74,2,0
75,-0.581285491043595,0.3803724406823019,75,2,2
76,0.0013254389500947684,-0.2495602082176942,76,2,1
77,-0.4725517363746941,0.2770397353227346,77,2,2
78,0.5388843514895084,0.2149643474711482,78,2,2
79,0.27340133898552305,0.8208413901900288,79,2,0
80,-0.6047173253604448,-0.08911228765433629,80,2,2
81,0.2651368537401248,-0.7017545758866617,81,2,1
82,-0.9451510838376792,-0.2149376656865333,82,2,0
83,0.31149006693537695,-0.09007674190637573,83,2,2
84,-0.09377601201243424,0.12595965148272575,84,2,2
85,-0.052741499284428894,0.5227703961218519,85,2,1
86,-0.36755827846332906,-0.08725437564732991,86,2,2
87,-0.08842090752889754,0.08826578299618348,87,2,1
88,-0.2111096778833737,-0.7714823377492425,88,2,0
89,0.5707855060239349,0.6694011052338575,89,2,0
90,0.03515773770329156,0.295156282017218,90,2,1
91,0.4251769232966756,-0.4653987911072903,91,2,2
92,0.794942657542674,0.17837531810243246,92,2,0
93,-0.894163643080754,0.2326395665224055,93,2,0
94,-0.10341884482196763,0.9867946338362455,94,2,0
95,-0.038178057241991005,0.7530185117486267,95,2,2
96,0.0184628709848898,-0.13232436869310044,96,2,2
97,0.25251835621567686,-0.39617734858186254,97,2,1
98,0.5082010926727866,-0.4790053678583402,98,2,1
99,0.5000945176864631,-0.28693711307435593,99,2,2
100,-0.13623499422074264,0.32707325664030557,100,2,2
101,0.12830359034818928,0.9471190080165192,101,2,0
102,0.4320914391275693,-0.15288070638333895,102,2,1
103,-0.4569967161013114,-0.5982782799739543,103,2,0
104,0.3680240552156601,-0.30922379992809695,104,2,1
105,0.8373408932255102,0.08817366965736613,105,2,0
106,0.2308235846048517,-0.35558490236657947,106,2,1
107,0.3319990759625301,-0.5972529113129476,107,2,2
108,-0.5783618430762751,-0.4051418212327624,108,2,0
109,0.7195030777203568,0.3189582993093329,109,2,0
110,-0.30409178571951767,-0.7860432438225017,110,2,0
111,0.12144249444053383,-0.22144483326116662,111,2,2
112,-0.34409045892181567,0.3366442079061433,112,2,2
113,0.47696257017350874,0.06046155433962551,113,2,1
114,-0.5923712507205813,0.06302342766217174,114,2,2
115,0.8525089028964711,0.30425068994576165,115,2,0
116,-0.5172639771334446,0.07467129817905514,116,2,0
117,0.14455307746811552,-0.4761217999009349,117,2,2
118,-0.02381570350195934,-0.4132483103182952,118,2,2
119,-0.2740678999395999,-0.4130381619025422,119,2,1
120,0.2749348783248024,0.6110459596113563,120,2,0
121,-0.5694166927135378,-0.6203598778190768,121,2,0
122,-0.6568196647041539,-0.3624557569933239,122,2,0
123,0.17436039689234195,-0.000863139029165244,123,2,2
124,-0.054964074586717586,0.48660822709902124,124,2,2
125,-0.3989432053476209,0.6304449708068385,125,2,1
126,0.11501796602938175,0.027387457545785518,126,2,2
127,-0.09184572521013175,0.593820613364985,127,2,2
128,0.4313474796861838,0.6350748038598751,128,2,0
129,-0.14701102930833926,-0.28430455264703075,129,2,2
130,-0.22262220832992557,-0.28174399528340455,130,2,2
131,0.4056750825537725,-0.022977688919488145,131,2,2
132,0.591253753753094,-0.37222734153099474,132,2,1
133,-0.22481505026018536,-0.47320786444880736,133,2,1
134,-0.541231215728489,0.22071711771468597,134,2,1
135,-0.4696346480608683,-0.9073387583077599,135,2,0
136,-0.7427502810672273,-0.4655348870003962,136,2,0
137,-0.08701158963854931,-0.8290131047529647,137,2,0
138,-0.11642451325514258,-0.9999999999999999,138,2,0
139,0.3829523348967454,0.19804993018861292,139,2,1
140,0.5754694178569094,-0.12253311794117702,140,2,2
141,0.7171052151745979,0.5053544169359083,141,2,0
142,-0.7582358867667819,0.4579778589871221,142,2,0
143,-0.09142600122262307,0.7773688678759384,143,2,1
144,0.21718193070052766,0.5750140002316098,144,2,1
145,0.09666552490983375,0.5773417402029661,145,2,1
146,0.7905196933747677,-0.10166250219885035,146,2,0
147,-0.6802612699277129,0.08423660271149476,147,2,1
148,-0.4361206392951938,-0.19172655871311406,148,2,2
149,-0.46254124083679193,-0.7518705441961842,149,2,0
